Beat,Block Range,Date,Hour,Number of Records,Offense Type,Offenses,Premise,Street Name,Suffix,Type
10H70,UNK,10/12/2017,00,1,Theft,1,"Parks and Recreation, Zoo, Swimming Pool",GARDEN SPRINGS COURT,-,-
10H70,UNK,10/12/2017,17,1,Burglary,1,Apartment,HERMANN MUSEUM CIR,-,-
10H70,UNK,10/12/2017,18,1,Burglary,2,Apartment,HERMANN MUSEUM CIR,-,-
10H70,2900-2999,10/12/2017,09,1,Theft,1,Residence or House,OLD SPANISH TRL,-,-
10H70,6200-6299,10/12/2017,11,1,Theft,1,Other Parking Lot,HERMANN PARK DR,-,-
10H70,UNK,10/12/2017,15,1,Burglary,1,Apartment,HERMANN MUSEUM CIR,-,-
10H70,5900-5999,10/12/2017,14,1,Theft,1,Other Parking Lot,HERMANN PARK DR,-,-
10H70,5000-5099,10/13/2017,07,1,Theft,1,Other Parking Lot,SAN JACINTO ST,-,ST
10H70,5700-5799,10/13/2017,09,1,Theft,1,Garage or Carport,ALMEDA RD,-,RD
10H70,2000-2099,10/14/2017,04,1,Robbery,1,"Road, Street, or Sidewalk",GATHRIGHT CV UNIT A,-,-
10H70,4800-4899,10/14/2017,16,1,Robbery,1,Restaurant or Cafeteria,SAN JACINTO,-,ST
10H70,4700-4799,10/16/2017,20,1,Robbery,1,"Road, Street, or Sidewalk",SAN JACINTO ST,-,ST
10H70,400-499,10/16/2017,17,1,Theft,1,"Road, Street, or Sidewalk",VELASCO,-,-
10H70,400-499,10/16/2017,13,1,Theft,1,"Road, Street, or Sidewalk",VELASCO,-,-
10H70,400-499,10/16/2017,16,1,Theft,1,"Road, Street, or Sidewalk",VELASCO,-,-
10H70,UNK,10/16/2017,17,1,Burglary,1,Residence or House,HERMANN MUSEUM CIR,-,-
10H70,6600-6699,10/16/2017,09,1,Theft,1,Hospital,FANNIN,-,ST
10H70,10600-10699,10/17/2017,01,1,Robbery,1,Service or Gas Station,BRIAR FOREST 301,-,-
10H70,4800-4899,10/17/2017,11,1,Theft,1,"Physician, Doctor, Dentist's Office",ALMEDA,-,RD
10H70,6200-6299,10/18/2017,11,1,Theft,1,"Parks and Recreation, Zoo, Swimming Pool",HERMANN PARK DR,-,-
10H70,6000-6099,10/18/2017,22,1,Robbery,1,Convenience Store Parking Lot,ALMEDA RD,-,RD
10H70,9200-9299,10/19/2017,08,1,Theft,1,Other Parking Lot,BUFFALO SPEEDWAY,-,-
10H70,2000-2099,10/19/2017,13,1,Theft,1,Hospital Parking Lot,SOUTHGATE,-,BLVD
10H70,2100-2199,10/19/2017,16,1,Theft,1,Other Parking Lot,N MACGREGOR WAY,-,-
10H70,UNK,10/20/2017,18,1,Theft,1,"Other, Unknown, or Not Listed",HERMANN PARK CT,-,-
10H70,4800-4899,10/20/2017,13,1,Theft,1,Miscellaneous Business (Non-Specific),FANNIN,-,ST
10H70,3600-3699,10/20/2017,10,1,Theft,1,"Road, Street, or Sidewalk",WISEMAN BOULDVARD,-,RD
10H70,400-499,10/20/2017,11,1,Theft,1,"Road, Street, or Sidewalk",VELASCO,-,ST
10H70,4900-4999,10/20/2017,11,1,Theft,1,"Road, Street, or Sidewalk",CRAWFORD ST,-,ST
10H70,1700-1799,10/21/2017,13,1,Theft,1,"Road, Street, or Sidewalk",HERMANN DR,-,-
10H70,6700-6799,10/21/2017,12,1,Theft,1,Commercial Parking Lot or Garage,BERTNER AVE,-,-
10H70,6700-6799,10/21/2017,18,1,Theft,1,Hospital,BERTNER AVE,-,-
10H70,4400-4499,10/22/2017,00,1,Theft,1,Strip Business Center Parking Lot,ALMEDA RD,-,RD
10H70,1600-1699,10/22/2017,21,1,Theft,1,Residence or House,PROSPECT,-,-
10H70,1800-1899,10/23/2017,14,1,AutoTheft,1,"Road, Street, or Sidewalk",EWING ST,-,ST
10H70,2000-2099,10/23/2017,11,1,Robbery,1,Residence or House,BINZ ST,-,ST
10H70,6900-6999,10/23/2017,12,1,Theft,1,"Other, Unknown, or Not Listed",RICHARD J V JOHNSON AVE,-,-
10H70,4400-4499,10/24/2017,07,1,Theft,1,Car Wash,ALMEDA RD,-,RD
10H70,22100-22199,10/24/2017,14,1,Theft,1,Hospital,GOLDSTONE,-,DR
10H70,2100-2199,10/25/2017,10,1,Theft,1,"Gym, Recreat, Club House, Indoor Pool",HOLCOMBE BLVD,-,BLVD
10H70,1100-1199,10/25/2017,18,1,Theft,1,Office Building,BATES AVE,-,-
10H70,6600-6699,10/25/2017,16,1,Theft,1,Hospital,FANNIN ST,-,ST
10H70,2800-2899,10/26/2017,08,1,Theft,1,Sexually Oriented Club,OLD SPANISH TRL,-,-
10H70,6500-6599,10/26/2017,14,1,Theft,1,"Hotel, Motel, Inn, Etc.",FANNIN ST,-,ST
10H70,1400-1499,10/26/2017,11,1,Theft,1,Driveway,RUTH,-,-
10H70,1400-1499,10/26/2017,11,1,Theft,1,Residence or House,RUTH,-,-
10H70,6500-6599,10/27/2017,16,1,Theft,1,Other Parking Lot,FANNIN ST,-,ST
10H70,2900-2999,10/27/2017,11,1,Theft,1,Apartment Parking Lot,OLD SPANISH TRL,-,-
10H70,1700-1799,10/28/2017,20,1,Theft,1,"Parks and Recreation, Zoo, Swimming Pool",HERMANN DR,-,-
10H70,1500-1599,10/29/2017,23,1,Theft,1,Hospital Parking Lot,TAUB LP,-,-
10H70,3200-3299,10/29/2017,21,1,Robbery,1,Restaurant or Cafeteria,HOLCOMBE,-,BLVD
10H70,1700-1799,10/29/2017,21,1,Theft,1,Apartment Parking Lot,HERMANN DR,-,-
10H70,7000-7099,10/30/2017,07,1,Burglary,1,Apartment,ALMEDA RD,-,RD
10H70,7500-7599,10/30/2017,07,1,Burglary,1,Construction Site,MAIN ST,-,ST
10H70,6200-6299,10/30/2017,09,1,Theft,1,Miscellaneous Business (Non-Specific),HERMANN PARK DR,-,-
10H70,2100-2199,10/30/2017,10,1,Theft,1,"Road, Street, or Sidewalk",N MACGREGOR WAY,-,-
10H70,6000-6099,10/30/2017,12,1,Theft,1,"Parks and Recreation, Zoo, Swimming Pool",FANNIN ST,-,ST
10H70,UNK,10/30/2017,13,1,Theft,1,Other Parking Lot,MACGREGOR / ALMEDA,-,-
10H70,6700-6799,10/30/2017,20,1,Theft,1,"Other, Unknown, or Not Listed",BERTNER AVE,-,-
10H70,1500-1599,10/30/2017,18,1,Theft,1,Other Parking Lot,HOLCOMBE BLVD,-,BLVD
10H70,6500-6599,10/31/2017,03,1,AutoTheft,1,Hospital Parking Lot,FANNIN ST,-,ST
10H70,1600-1699,10/31/2017,07,1,Theft,1,Other Parking Lot,WHEELER ST,-,ST
10H80,5000-5099,10/02/2017,23,1,Theft,1,Restaurant or Cafeteria Parking Lot,WESTHEIMER,-,RD
10H80,2400-2499,10/02/2017,17,1,Theft,1,Restaurant or Cafeteria,UNIVERSITY BLVD,-,BLVD
10H80,4800-4899,10/03/2017,10,1,AutoTheft,1,Vehicle/Auto Sales/Lease/Auto Parts Store,KIRBY,-,DR
10H80,2400-2499,10/04/2017,20,1,Theft,1,"Road, Street, or Sidewalk",RICE BLVD,-,BLVD
10H80,2200-2299,10/05/2017,15,1,Burglary,1,Residence or House,DRYDEN,-,RD
10H80,2300-2399,10/05/2017,20,1,Theft,1,Service or Gas Station,W HOLCOMBE BLVD,-,BLVD
