Date,Number of Records,Primary Type
2/22/2017 10:28:00 PM,1,THEFT
2/23/2017 4:09:00 AM,1,THEFT
2/23/2017 9:05:00 AM,1,THEFT
2/23/2017 10:15:00 AM,1,THEFT
2/23/2017 11:00:00 AM,1,THEFT
2/23/2017 11:10:00 AM,1,THEFT
2/23/2017 11:25:00 AM,1,THEFT
2/23/2017 12:32:00 PM,1,THEFT
2/23/2017 3:08:00 PM,1,THEFT
2/23/2017 3:15:00 PM,1,THEFT
2/23/2017 3:23:00 PM,1,THEFT
2/23/2017 3:50:00 PM,1,THEFT
2/23/2017 4:32:00 PM,1,THEFT
2/23/2017 5:15:00 PM,1,THEFT
2/23/2017 5:20:00 PM,1,THEFT
2/23/2017 5:48:00 PM,1,THEFT
2/23/2017 8:25:00 PM,1,THEFT
2/23/2017 8:54:00 PM,1,THEFT
2/23/2017 9:00:00 PM,1,THEFT
2/24/2017 10:20:00 AM,1,THEFT
2/24/2017 12:15:00 PM,1,THEFT
2/24/2017 1:48:00 PM,1,THEFT
2/24/2017 2:30:00 PM,1,THEFT
2/24/2017 3:08:00 PM,1,THEFT
2/24/2017 3:27:00 PM,1,THEFT
2/24/2017 4:00:00 PM,1,THEFT
2/24/2017 4:21:00 PM,1,THEFT
2/24/2017 5:17:00 PM,1,THEFT
2/24/2017 5:48:00 PM,1,THEFT
2/24/2017 6:00:00 PM,1,THEFT
2/24/2017 6:30:00 PM,1,THEFT
2/24/2017 6:42:00 PM,1,THEFT
2/24/2017 6:45:00 PM,1,THEFT
2/24/2017 7:00:00 PM,1,THEFT
2/24/2017 10:39:00 PM,1,THEFT
2/24/2017 10:40:00 PM,1,THEFT
2/25/2017 2:17:00 AM,1,THEFT
2/25/2017 8:00:00 AM,1,THEFT
2/25/2017 8:15:00 AM,1,THEFT
2/25/2017 11:00:00 AM,1,THEFT
2/25/2017 11:02:00 AM,1,THEFT
2/25/2017 11:04:00 AM,1,THEFT
2/25/2017 11:15:00 AM,1,THEFT
2/25/2017 12:48:00 PM,1,THEFT
2/25/2017 1:25:00 PM,1,THEFT
2/25/2017 2:59:00 PM,1,THEFT
2/25/2017 3:00:00 PM,1,THEFT
2/25/2017 3:30:00 PM,1,THEFT
2/25/2017 3:40:00 PM,1,THEFT
2/25/2017 4:45:00 PM,1,THEFT
2/25/2017 5:52:00 PM,1,THEFT
2/25/2017 6:50:00 PM,1,THEFT
2/25/2017 7:47:00 PM,1,THEFT
2/25/2017 8:20:00 PM,1,THEFT
2/25/2017 8:45:00 PM,1,THEFT
2/26/2017 9:20:00 AM,1,THEFT
2/26/2017 12:44:00 PM,1,THEFT
2/26/2017 12:50:00 PM,1,THEFT
2/26/2017 1:00:00 PM,1,THEFT
2/26/2017 1:30:00 PM,1,THEFT
2/26/2017 2:15:00 PM,1,THEFT
2/26/2017 3:05:00 PM,1,THEFT
2/26/2017 3:20:00 PM,1,THEFT
2/26/2017 3:29:00 PM,1,THEFT
2/26/2017 4:30:00 PM,1,THEFT
2/26/2017 5:46:00 PM,1,THEFT
2/26/2017 7:12:00 PM,1,THEFT
2/26/2017 7:15:00 PM,1,THEFT
2/26/2017 8:18:00 PM,1,THEFT
2/26/2017 8:45:00 PM,1,THEFT
2/26/2017 10:10:00 PM,1,THEFT
2/27/2017 9:00:00 AM,1,THEFT
2/27/2017 10:04:00 AM,1,THEFT
2/27/2017 12:40:00 PM,1,THEFT
2/27/2017 12:51:00 PM,1,THEFT
2/27/2017 2:15:00 PM,1,THEFT
2/27/2017 2:39:00 PM,1,THEFT
2/27/2017 4:10:00 PM,1,THEFT
2/27/2017 6:00:00 PM,1,THEFT
2/27/2017 7:00:00 PM,1,THEFT
2/27/2017 7:15:00 PM,1,THEFT
2/27/2017 8:00:00 PM,1,THEFT
2/28/2017 5:00:00 AM,1,THEFT
2/28/2017 8:32:00 AM,1,THEFT
2/28/2017 10:08:00 AM,1,THEFT
2/28/2017 10:10:00 AM,1,THEFT
2/28/2017 11:30:00 AM,1,THEFT
2/28/2017 12:55:00 PM,1,THEFT
2/28/2017 1:00:00 PM,1,THEFT
2/28/2017 2:29:00 PM,1,THEFT
2/28/2017 2:55:00 PM,1,THEFT
2/28/2017 3:12:00 PM,1,THEFT
2/28/2017 3:49:00 PM,1,THEFT
2/28/2017 4:35:00 PM,1,THEFT
2/28/2017 4:37:00 PM,1,THEFT
2/28/2017 4:53:00 PM,1,THEFT
2/28/2017 6:00:00 PM,1,THEFT
2/28/2017 6:34:00 PM,1,THEFT
2/28/2017 7:14:00 PM,1,THEFT
2/28/2017 9:12:00 PM,1,THEFT
2/28/2017 10:00:00 PM,1,THEFT
3/1/2017 5:26:00 AM,1,THEFT
3/1/2017 9:49:00 AM,1,THEFT
3/1/2017 11:56:00 AM,1,THEFT
3/1/2017 12:30:00 PM,1,THEFT
3/1/2017 12:30:00 PM,1,THEFT
3/1/2017 12:35:00 PM,1,THEFT
3/1/2017 1:00:00 PM,1,THEFT
3/1/2017 3:20:00 PM,1,THEFT
3/1/2017 5:50:00 PM,1,THEFT
3/1/2017 5:51:00 PM,1,THEFT
3/1/2017 7:00:00 PM,1,THEFT
3/1/2017 8:00:00 PM,1,THEFT
3/1/2017 8:48:00 PM,1,THEFT
3/1/2017 11:50:00 PM,1,THEFT
3/2/2017 8:14:00 AM,1,THEFT
3/2/2017 9:00:00 AM,1,THEFT
3/2/2017 9:52:00 AM,1,THEFT
3/2/2017 11:45:00 AM,1,THEFT
3/2/2017 12:40:00 PM,1,THEFT
3/2/2017 12:45:00 PM,1,THEFT
3/2/2017 1:05:00 PM,1,THEFT
3/2/2017 1:13:00 PM,1,THEFT
3/2/2017 4:00:00 PM,1,THEFT
3/2/2017 4:15:00 PM,1,THEFT
3/2/2017 4:45:00 PM,1,THEFT
3/2/2017 6:21:00 PM,1,THEFT
3/2/2017 6:45:00 PM,1,THEFT
3/2/2017 8:30:00 PM,1,THEFT
3/2/2017 8:31:00 PM,1,THEFT
3/2/2017 9:10:00 PM,1,THEFT
3/3/2017 6:45:00 AM,1,THEFT
3/3/2017 7:00:00 AM,1,THEFT
3/3/2017 7:50:00 AM,1,THEFT
3/3/2017 10:30:00 AM,1,THEFT
3/3/2017 12:05:00 PM,1,THEFT
3/3/2017 1:36:00 PM,1,THEFT
3/3/2017 2:45:00 PM,1,THEFT
3/3/2017 2:50:00 PM,1,THEFT
3/3/2017 3:48:00 PM,1,THEFT
3/3/2017 4:00:00 PM,1,THEFT
3/3/2017 4:10:00 PM,1,THEFT
3/3/2017 5:45:00 PM,1,THEFT
3/3/2017 6:00:00 PM,1,THEFT
3/3/2017 6:00:00 PM,1,THEFT
3/3/2017 6:21:00 PM,1,THEFT
3/3/2017 7:24:00 PM,1,THEFT
3/4/2017 2:20:00 AM,1,THEFT
3/4/2017 8:24:00 AM,1,THEFT
3/4/2017 12:00:00 PM,1,THEFT
3/4/2017 12:17:00 PM,1,THEFT
3/4/2017 1:33:00 PM,1,THEFT
3/4/2017 2:15:00 PM,1,THEFT
3/4/2017 2:25:00 PM,1,THEFT
3/4/2017 3:00:00 PM,1,THEFT
3/4/2017 3:10:00 PM,1,THEFT
3/4/2017 3:46:00 PM,1,THEFT
3/4/2017 3:57:00 PM,1,THEFT
3/4/2017 6:40:00 PM,1,THEFT
3/4/2017 6:49:00 PM,1,THEFT
3/4/2017 7:30:00 PM,1,THEFT
3/4/2017 8:00:00 PM,1,THEFT
3/4/2017 8:15:00 PM,1,THEFT
3/4/2017 8:49:00 PM,1,THEFT
3/4/2017 11:35:00 PM,1,THEFT
3/5/2017 7:55:00 AM,1,THEFT
3/5/2017 9:45:00 AM,1,THEFT
3/5/2017 9:50:00 AM,1,THEFT
3/5/2017 1:08:00 PM,1,THEFT
3/5/2017 1:18:00 PM,1,THEFT
3/5/2017 1:26:00 PM,1,THEFT
3/5/2017 2:46:00 PM,1,THEFT
3/5/2017 3:05:00 PM,1,THEFT
3/5/2017 3:16:00 PM,1,THEFT
3/5/2017 3:30:00 PM,1,THEFT
3/5/2017 4:05:00 PM,1,THEFT
3/5/2017 5:45:00 PM,1,THEFT
3/5/2017 6:00:00 PM,1,THEFT
3/5/2017 10:20:00 PM,1,THEFT
3/6/2017 3:10:00 AM,1,THEFT
3/6/2017 6:10:00 AM,1,THEFT
3/6/2017 6:45:00 AM,1,THEFT
3/6/2017 10:46:00 AM,1,THEFT
3/6/2017 10:50:00 AM,1,THEFT
3/6/2017 11:06:00 AM,1,THEFT
3/6/2017 11:10:00 AM,1,THEFT
3/6/2017 12:30:00 PM,1,THEFT
3/6/2017 1:06:00 PM,1,THEFT
3/6/2017 1:30:00 PM,1,THEFT
3/6/2017 2:00:00 PM,1,THEFT
3/6/2017 2:30:00 PM,1,THEFT
3/6/2017 2:50:00 PM,1,THEFT
3/6/2017 3:14:00 PM,1,THEFT
3/6/2017 3:50:00 PM,1,THEFT
3/6/2017 4:00:00 PM,1,THEFT
3/6/2017 4:00:00 PM,1,THEFT
3/6/2017 4:35:00 PM,1,THEFT
3/6/2017 5:36:00 PM,1,THEFT
3/6/2017 7:45:00 PM,1,THEFT
3/6/2017 7:45:00 PM,1,THEFT
3/7/2017 1:58:00 AM,1,THEFT
3/7/2017 9:45:00 AM,1,THEFT
3/7/2017 10:15:00 AM,1,THEFT
3/7/2017 11:45:00 AM,1,THEFT
3/7/2017 12:10:00 PM,1,THEFT
3/7/2017 1:15:00 PM,1,THEFT
3/7/2017 2:08:00 PM,1,THEFT
3/7/2017 3:00:00 PM,1,THEFT
3/7/2017 3:15:00 PM,1,THEFT
3/7/2017 3:24:00 PM,1,THEFT
3/7/2017 3:30:00 PM,1,THEFT
3/7/2017 5:20:00 PM,1,THEFT
3/7/2017 5:50:00 PM,1,THEFT
3/7/2017 6:50:00 PM,1,THEFT
3/7/2017 8:13:00 PM,1,THEFT
3/7/2017 8:42:00 PM,1,THEFT
3/7/2017 10:15:00 PM,1,THEFT
3/8/2017 7:00:00 AM,1,THEFT
3/8/2017 8:35:00 AM,1,THEFT
3/8/2017 10:30:00 AM,1,THEFT
3/8/2017 12:17:00 PM,1,THEFT
3/8/2017 12:20:00 PM,1,THEFT
3/8/2017 1:30:00 PM,1,THEFT
3/8/2017 1:30:00 PM,1,THEFT
3/8/2017 1:57:00 PM,1,THEFT
3/8/2017 2:15:00 PM,1,THEFT
3/8/2017 3:10:00 PM,1,THEFT
3/8/2017 3:34:00 PM,1,THEFT
3/8/2017 3:50:00 PM,1,THEFT
3/8/2017 3:55:00 PM,1,THEFT
3/8/2017 4:00:00 PM,1,THEFT
3/8/2017 4:35:00 PM,1,THEFT
3/8/2017 4:35:00 PM,1,THEFT
3/8/2017 4:40:00 PM,1,THEFT
3/8/2017 5:30:00 PM,1,THEFT
3/8/2017 5:54:00 PM,1,THEFT
3/8/2017 5:55:00 PM,1,THEFT
3/8/2017 6:20:00 PM,1,THEFT
3/8/2017 7:12:00 PM,1,THEFT
3/8/2017 7:25:00 PM,1,THEFT
3/8/2017 7:40:00 PM,1,THEFT
3/9/2017 8:15:00 AM,1,THEFT
3/9/2017 9:00:00 AM,1,THEFT
3/9/2017 10:29:00 AM,1,THEFT
3/9/2017 1:10:00 PM,1,THEFT
3/9/2017 2:15:00 PM,1,THEFT
3/9/2017 2:44:00 PM,1,THEFT
3/9/2017 3:20:00 PM,1,THEFT
3/9/2017 4:31:00 PM,1,THEFT
3/9/2017 5:20:00 PM,1,THEFT
3/9/2017 5:22:00 PM,1,THEFT
3/9/2017 5:24:00 PM,1,THEFT
3/9/2017 5:30:00 PM,1,THEFT
3/9/2017 5:35:00 PM,1,THEFT
3/9/2017 6:15:00 PM,1,THEFT
3/9/2017 6:43:00 PM,1,THEFT
3/9/2017 6:55:00 PM,1,THEFT
3/9/2017 7:45:00 PM,1,THEFT
3/9/2017 10:50:00 PM,1,THEFT
3/10/2017 3:19:00 AM,1,THEFT
3/10/2017 4:30:00 AM,1,THEFT
3/10/2017 6:00:00 AM,1,THEFT
3/10/2017 7:04:00 AM,1,THEFT
3/10/2017 7:20:00 AM,1,THEFT
3/10/2017 10:39:00 AM,1,THEFT
3/10/2017 11:20:00 AM,1,THEFT
3/10/2017 12:20:00 PM,1,THEFT
3/10/2017 12:50:00 PM,1,THEFT
3/10/2017 12:52:00 PM,1,THEFT
3/10/2017 1:39:00 PM,1,THEFT
3/10/2017 2:00:00 PM,1,THEFT
3/10/2017 3:30:00 PM,1,THEFT
3/10/2017 4:00:00 PM,1,THEFT
3/10/2017 4:36:00 PM,1,THEFT
3/10/2017 4:40:00 PM,1,THEFT
3/10/2017 4:43:00 PM,1,THEFT
3/10/2017 5:15:00 PM,1,THEFT
3/10/2017 6:50:00 PM,1,THEFT
3/10/2017 6:54:00 PM,1,THEFT
3/10/2017 7:00:00 PM,1,THEFT
3/10/2017 7:49:00 PM,1,THEFT
3/10/2017 9:46:00 PM,1,THEFT
3/11/2017 6:30:00 AM,1,THEFT
3/11/2017 7:15:00 AM,1,THEFT
3/11/2017 9:53:00 AM,1,THEFT
3/11/2017 11:30:00 AM,1,THEFT
3/11/2017 12:15:00 PM,1,THEFT
3/11/2017 12:30:00 PM,1,THEFT
3/11/2017 1:05:00 PM,1,THEFT
3/11/2017 1:35:00 PM,1,THEFT
3/11/2017 1:55:00 PM,1,THEFT
3/11/2017 3:05:00 PM,1,THEFT
3/11/2017 3:30:00 PM,1,THEFT
3/11/2017 3:40:00 PM,1,THEFT
3/11/2017 3:57:00 PM,1,THEFT
3/11/2017 4:30:00 PM,1,THEFT
3/11/2017 4:30:00 PM,1,THEFT
3/11/2017 4:30:00 PM,1,THEFT
3/11/2017 4:45:00 PM,1,THEFT
3/11/2017 4:58:00 PM,1,THEFT
3/11/2017 5:02:00 PM,1,THEFT
3/11/2017 5:18:00 PM,1,THEFT
3/11/2017 5:26:00 PM,1,THEFT
3/11/2017 5:40:00 PM,1,THEFT
3/11/2017 7:00:00 PM,1,THEFT
3/11/2017 9:25:00 PM,1,THEFT
3/12/2017 9:45:00 AM,1,THEFT
3/12/2017 1:41:00 PM,1,THEFT
3/12/2017 2:50:00 PM,1,THEFT
3/12/2017 3:30:00 PM,1,THEFT
3/12/2017 3:30:00 PM,1,THEFT
3/12/2017 3:41:00 PM,1,THEFT
3/12/2017 4:10:00 PM,1,THEFT
3/12/2017 5:05:00 PM,1,THEFT
3/12/2017 5:08:00 PM,1,THEFT
3/12/2017 5:14:00 PM,1,THEFT
3/13/2017 7:22:00 AM,1,THEFT
3/13/2017 9:59:00 AM,1,THEFT
3/13/2017 11:50:00 AM,1,THEFT
3/13/2017 12:05:00 PM,1,THEFT
3/13/2017 12:23:00 PM,1,THEFT
3/13/2017 2:00:00 PM,1,THEFT
3/13/2017 2:00:00 PM,1,THEFT
3/13/2017 2:00:00 PM,1,THEFT
3/13/2017 2:15:00 PM,1,THEFT
3/13/2017 3:00:00 PM,1,THEFT
3/13/2017 3:10:00 PM,1,THEFT
3/13/2017 3:50:00 PM,1,THEFT
3/13/2017 4:51:00 PM,1,THEFT
3/13/2017 5:25:00 PM,1,THEFT
3/13/2017 5:25:00 PM,1,THEFT
3/13/2017 6:15:00 PM,1,THEFT
3/13/2017 6:48:00 PM,1,THEFT
3/13/2017 7:00:00 PM,1,THEFT
3/13/2017 8:00:00 PM,1,THEFT
3/13/2017 8:08:00 PM,1,THEFT
3/13/2017 8:36:00 PM,1,THEFT
3/13/2017 9:31:00 PM,1,THEFT
3/14/2017 9:20:00 AM,1,THEFT
3/14/2017 10:55:00 AM,1,THEFT
3/14/2017 11:47:00 AM,1,THEFT
3/14/2017 11:57:00 AM,1,THEFT
3/14/2017 12:20:00 PM,1,THEFT
3/14/2017 2:41:00 PM,1,THEFT
3/14/2017 2:42:00 PM,1,THEFT
3/14/2017 3:00:00 PM,1,THEFT
3/14/2017 3:51:00 PM,1,THEFT
3/14/2017 4:20:00 PM,1,THEFT
3/14/2017 4:45:00 PM,1,THEFT
3/14/2017 4:55:00 PM,1,THEFT
3/14/2017 5:02:00 PM,1,THEFT
3/14/2017 6:00:00 PM,1,THEFT
3/14/2017 6:23:00 PM,1,THEFT
3/14/2017 7:20:00 PM,1,THEFT
3/14/2017 7:20:00 PM,1,THEFT
3/14/2017 9:34:00 PM,1,THEFT
3/15/2017 9:10:00 AM,1,THEFT
3/15/2017 10:00:00 AM,1,THEFT
3/15/2017 10:05:00 AM,1,THEFT
3/15/2017 10:50:00 AM,1,THEFT
3/15/2017 10:58:00 AM,1,THEFT
3/15/2017 11:47:00 AM,1,THEFT
3/15/2017 12:10:00 PM,1,THEFT
3/15/2017 1:30:00 PM,1,THEFT
3/15/2017 1:58:00 PM,1,THEFT
3/15/2017 2:32:00 PM,1,THEFT
3/15/2017 3:15:00 PM,1,THEFT
3/15/2017 3:21:00 PM,1,THEFT
3/15/2017 3:30:00 PM,1,THEFT
3/15/2017 4:00:00 PM,1,THEFT
3/15/2017 5:15:00 PM,1,THEFT
3/15/2017 5:35:00 PM,1,THEFT
3/15/2017 6:05:00 PM,1,THEFT
3/15/2017 6:30:00 PM,1,THEFT
3/15/2017 7:00:00 PM,1,THEFT
3/15/2017 7:25:00 PM,1,THEFT
3/15/2017 8:40:00 PM,1,THEFT
3/15/2017 9:00:00 PM,1,THEFT
3/16/2017 12:52:00 AM,1,THEFT
3/16/2017 4:19:00 AM,1,THEFT
3/16/2017 8:11:00 AM,1,THEFT
3/16/2017 8:30:00 AM,1,THEFT
3/16/2017 11:30:00 AM,1,THEFT
3/16/2017 1:29:00 PM,1,THEFT
3/16/2017 1:35:00 PM,1,THEFT
3/16/2017 1:50:00 PM,1,THEFT
3/16/2017 2:51:00 PM,1,THEFT
3/16/2017 2:56:00 PM,1,THEFT
3/16/2017 3:40:00 PM,1,THEFT
3/16/2017 4:00:00 PM,1,THEFT
3/16/2017 4:33:00 PM,1,THEFT
3/16/2017 4:35:00 PM,1,THEFT
3/16/2017 5:00:00 PM,1,THEFT
3/16/2017 5:13:00 PM,1,THEFT
3/16/2017 5:45:00 PM,1,THEFT
3/16/2017 6:30:00 PM,1,THEFT
3/16/2017 7:00:00 PM,1,THEFT
3/16/2017 7:00:00 PM,1,THEFT
3/16/2017 7:01:00 PM,1,THEFT
3/16/2017 7:30:00 PM,1,THEFT
3/16/2017 7:40:00 PM,1,THEFT
3/16/2017 8:06:00 PM,1,THEFT
3/17/2017 6:06:00 AM,1,THEFT
3/17/2017 10:20:00 AM,1,THEFT
3/17/2017 11:20:00 AM,1,THEFT
3/17/2017 11:26:00 AM,1,THEFT
3/17/2017 2:45:00 PM,1,THEFT
3/17/2017 3:25:00 PM,1,THEFT
3/17/2017 5:45:00 PM,1,THEFT
3/17/2017 6:00:00 PM,1,THEFT
3/17/2017 6:24:00 PM,1,THEFT
3/17/2017 6:25:00 PM,1,THEFT
3/17/2017 7:15:00 PM,1,THEFT
3/18/2017 3:36:00 AM,1,THEFT
3/18/2017 6:04:00 AM,1,THEFT
3/18/2017 6:10:00 AM,1,THEFT
3/18/2017 6:30:00 AM,1,THEFT
3/18/2017 10:31:00 AM,1,THEFT
3/18/2017 12:40:00 PM,1,THEFT
3/18/2017 1:38:00 PM,1,THEFT
3/18/2017 3:20:00 PM,1,THEFT
3/18/2017 4:00:00 PM,1,THEFT
3/18/2017 4:30:00 PM,1,THEFT
3/18/2017 4:47:00 PM,1,THEFT
3/18/2017 5:00:00 PM,1,THEFT
3/18/2017 5:00:00 PM,1,THEFT
3/18/2017 5:15:00 PM,1,THEFT
3/18/2017 5:20:00 PM,1,THEFT
3/18/2017 6:00:00 PM,1,THEFT
3/18/2017 6:15:00 PM,1,THEFT
3/18/2017 7:32:00 PM,1,THEFT
3/18/2017 8:00:00 PM,1,THEFT
3/18/2017 10:07:00 PM,1,THEFT
3/18/2017 11:00:00 PM,1,THEFT
3/19/2017 9:50:00 AM,1,THEFT
3/19/2017 10:52:00 AM,1,THEFT
3/19/2017 11:40:00 AM,1,THEFT
3/19/2017 2:00:00 PM,1,THEFT
3/19/2017 2:10:00 PM,1,THEFT
3/19/2017 2:40:00 PM,1,THEFT
3/19/2017 3:00:00 PM,1,THEFT
3/19/2017 3:14:00 PM,1,THEFT
3/19/2017 6:20:00 PM,1,THEFT
3/19/2017 6:50:00 PM,1,THEFT
3/19/2017 7:24:00 PM,1,THEFT
3/19/2017 7:45:00 PM,1,THEFT
3/19/2017 10:00:00 PM,1,THEFT
3/20/2017 10:50:00 AM,1,THEFT
3/20/2017 11:03:00 AM,1,THEFT
3/20/2017 11:20:00 AM,1,THEFT
3/20/2017 12:00:00 PM,1,THEFT
3/20/2017 12:10:00 PM,1,THEFT
3/20/2017 12:16:00 PM,1,THEFT
3/20/2017 12:37:00 PM,1,THEFT
3/20/2017 1:09:00 PM,1,THEFT
3/20/2017 2:36:00 PM,1,THEFT
3/20/2017 2:56:00 PM,1,THEFT
3/20/2017 4:07:00 PM,1,THEFT
3/20/2017 4:10:00 PM,1,THEFT
3/20/2017 4:28:00 PM,1,THEFT
3/20/2017 4:45:00 PM,1,THEFT
3/21/2017 1:10:00 AM,1,THEFT
3/21/2017 1:15:00 AM,1,THEFT
3/21/2017 3:56:00 AM,1,THEFT
3/21/2017 7:00:00 AM,1,THEFT
3/21/2017 9:00:00 AM,1,THEFT
3/21/2017 10:51:00 AM,1,THEFT
3/21/2017 12:00:00 PM,1,THEFT
3/21/2017 12:51:00 PM,1,THEFT
3/21/2017 1:00:00 PM,1,THEFT
3/21/2017 1:17:00 PM,1,THEFT
3/21/2017 2:21:00 PM,1,THEFT
3/21/2017 2:45:00 PM,1,THEFT
3/21/2017 4:30:00 PM,1,THEFT
3/21/2017 5:00:00 PM,1,THEFT
3/21/2017 5:30:00 PM,1,THEFT
3/21/2017 5:33:00 PM,1,THEFT
3/21/2017 6:27:00 PM,1,THEFT
3/21/2017 7:20:00 PM,1,THEFT
3/21/2017 8:28:00 PM,1,THEFT
3/21/2017 9:00:00 PM,1,THEFT
3/22/2017 1:36:00 AM,1,THEFT
3/22/2017 11:30:00 AM,1,THEFT
3/22/2017 11:40:00 AM,1,THEFT
3/22/2017 11:46:00 AM,1,THEFT
3/22/2017 12:15:00 PM,1,THEFT
3/22/2017 1:25:00 PM,1,THEFT
3/22/2017 1:35:00 PM,1,THEFT
3/22/2017 2:00:00 PM,1,THEFT
3/22/2017 2:16:00 PM,1,THEFT
3/22/2017 2:30:00 PM,1,THEFT
3/22/2017 3:15:00 PM,1,THEFT
3/22/2017 3:18:00 PM,1,THEFT
3/22/2017 3:59:00 PM,1,THEFT
3/22/2017 4:00:00 PM,1,THEFT
3/22/2017 4:20:00 PM,1,THEFT
3/22/2017 4:26:00 PM,1,THEFT
3/22/2017 6:00:00 PM,1,THEFT
3/22/2017 6:11:00 PM,1,THEFT
3/22/2017 6:14:00 PM,1,THEFT
3/22/2017 7:00:00 PM,1,THEFT
3/22/2017 7:02:00 PM,1,THEFT
3/22/2017 7:40:00 PM,1,THEFT
3/22/2017 9:11:00 PM,1,THEFT
3/23/2017 8:25:00 AM,1,THEFT
3/23/2017 8:35:00 AM,1,THEFT
3/23/2017 9:49:00 AM,1,THEFT
3/23/2017 11:11:00 AM,1,THEFT
3/23/2017 1:11:00 PM,1,THEFT
3/23/2017 1:53:00 PM,1,THEFT
3/23/2017 2:30:00 PM,1,THEFT
3/23/2017 3:40:00 PM,1,THEFT
3/23/2017 4:29:00 PM,1,THEFT
3/23/2017 4:45:00 PM,1,THEFT
3/23/2017 4:50:00 PM,1,THEFT
3/23/2017 4:52:00 PM,1,THEFT
3/23/2017 5:35:00 PM,1,THEFT
3/23/2017 7:40:00 PM,1,THEFT
3/23/2017 7:48:00 PM,1,THEFT
3/23/2017 8:01:00 PM,1,THEFT
3/23/2017 10:45:00 PM,1,THEFT
3/24/2017 4:57:00 AM,1,THEFT
3/24/2017 7:43:00 AM,1,THEFT
3/24/2017 10:20:00 AM,1,THEFT
3/24/2017 1:28:00 PM,1,THEFT
3/24/2017 1:30:00 PM,1,THEFT
3/24/2017 2:08:00 PM,1,THEFT
3/24/2017 3:10:00 PM,1,THEFT
3/24/2017 3:25:00 PM,1,THEFT
3/24/2017 4:00:00 PM,1,THEFT
3/24/2017 5:30:00 PM,1,THEFT
3/24/2017 5:50:00 PM,1,THEFT
3/24/2017 5:50:00 PM,1,THEFT
3/24/2017 8:19:00 PM,1,THEFT
3/24/2017 8:26:00 PM,1,THEFT
3/25/2017 6:40:00 AM,1,THEFT
3/25/2017 9:24:00 AM,1,THEFT
3/25/2017 10:15:00 AM,1,THEFT
3/25/2017 11:30:00 AM,1,THEFT
3/25/2017 11:30:00 AM,1,THEFT
3/25/2017 12:30:00 PM,1,THEFT
3/25/2017 12:30:00 PM,1,THEFT
3/25/2017 12:50:00 PM,1,THEFT
3/25/2017 2:26:00 PM,1,THEFT
3/25/2017 3:00:00 PM,1,THEFT
3/25/2017 3:30:00 PM,1,THEFT
3/25/2017 4:15:00 PM,1,THEFT
3/25/2017 4:20:00 PM,1,THEFT
3/25/2017 4:46:00 PM,1,THEFT
3/25/2017 5:25:00 PM,1,THEFT
3/25/2017 5:45:00 PM,1,THEFT
3/25/2017 6:45:00 PM,1,THEFT
3/25/2017 7:00:00 PM,1,THEFT
3/25/2017 7:26:00 PM,1,THEFT
3/25/2017 8:30:00 PM,1,THEFT
3/25/2017 9:21:00 PM,1,THEFT
3/25/2017 10:00:00 PM,1,THEFT
3/25/2017 10:45:00 PM,1,THEFT
3/26/2017 10:00:00 AM,1,THEFT
3/26/2017 10:15:00 AM,1,THEFT
3/26/2017 11:30:00 AM,1,THEFT
3/26/2017 12:55:00 PM,1,THEFT
3/26/2017 2:30:00 PM,1,THEFT
3/26/2017 2:39:00 PM,1,THEFT
3/26/2017 4:00:00 PM,1,THEFT
3/26/2017 4:30:00 PM,1,THEFT
3/26/2017 5:15:00 PM,1,THEFT
3/26/2017 5:50:00 PM,1,THEFT
3/26/2017 7:50:00 PM,1,THEFT
3/26/2017 8:22:00 PM,1,THEFT
3/27/2017 4:30:00 AM,1,THEFT
3/27/2017 8:50:00 AM,1,THEFT
3/27/2017 10:41:00 AM,1,THEFT
3/27/2017 2:04:00 PM,1,THEFT
3/27/2017 2:19:00 PM,1,THEFT
3/27/2017 2:48:00 PM,1,THEFT
3/27/2017 3:28:00 PM,1,THEFT
3/27/2017 3:30:00 PM,1,THEFT
3/27/2017 4:00:00 PM,1,THEFT
3/27/2017 5:00:00 PM,1,THEFT
3/27/2017 5:00:00 PM,1,THEFT
3/27/2017 5:41:00 PM,1,THEFT
3/27/2017 6:15:00 PM,1,THEFT
3/27/2017 6:40:00 PM,1,THEFT
3/27/2017 7:00:00 PM,1,THEFT
3/27/2017 7:20:00 PM,1,THEFT
3/27/2017 9:00:00 PM,1,THEFT
3/27/2017 9:30:00 PM,1,THEFT
3/27/2017 11:11:00 PM,1,THEFT
3/28/2017 6:40:00 AM,1,THEFT
3/28/2017 6:40:00 AM,1,THEFT
3/28/2017 7:25:00 AM,1,THEFT
3/28/2017 8:54:00 AM,1,THEFT
3/28/2017 9:15:00 AM,1,THEFT
3/28/2017 10:17:00 AM,1,THEFT
3/28/2017 11:45:00 AM,1,THEFT
3/28/2017 11:45:00 AM,1,THEFT
3/28/2017 12:21:00 PM,1,THEFT
3/28/2017 12:32:00 PM,1,THEFT
3/28/2017 2:30:00 PM,1,THEFT
3/28/2017 3:35:00 PM,1,THEFT
3/28/2017 3:57:00 PM,1,THEFT
3/28/2017 4:45:00 PM,1,THEFT
3/28/2017 6:07:00 PM,1,THEFT
3/28/2017 6:45:00 PM,1,THEFT
3/28/2017 6:50:00 PM,1,THEFT
3/28/2017 6:59:00 PM,1,THEFT
3/28/2017 7:02:00 PM,1,THEFT
